comments,polarity,gender
Best stand up comedy video Ever seen,positive,0
"What's the difference between Maths teacher and Johnny sins.....
Both of them always come????",neutral,0
"You don't deserved to be in the dream of the Great idol of Shiva. 
Har Har. Mahadev. ??????better stop relegious jokes. Our God is not a matter of joke instead he is the greatest.",neutral,0
"Hahahaha so funny ??
Please watch my standup comedy video on my channel 
Please do like ,share comment and subscribe ??
https://youtu.be/YtKAgLplB2k",neutral,0
I watched this video too many times..but mujhe aj pta chla ki if true why ? Ka bhi koi question hota hai .. bcz everytime I came across the question if false why ? .....happy to know this fact,neutral,0
One of the best career of all time????,positive,0
Your are the best comedian,positive,0
Bro your best comedian but app apne video me shiv ji ka name le rhe ho ki wo ganja Fookte h wagare wagre... So plx bro it's hurts ?? I am not saying that your are best comedian I am not seriously saying but plx it's hurt ??,neutral,0
It's good but do not drag our gods into this.......Humble request,neutral,0
I don't know how many times I watched this,positive,0
i am jealous  from who will have him as a grandfather.,positive,0
I just love him yrrr ???? he's the best,positive,0
"Please Don't Add any Of the God's name in Your Standups.. Request to all Standup comedians. Shiv G is Not Fooking Ganja.. Shiv ji ne Vish piya tha Iss sansaar ko bachane k liye, Hez not Ganjedi.... He is Supreme power Jinhone vish pee kar sabko bachaya..... Plz don't hurt the sentiments of Hindus.",negative,0
watching in 2022 ??????,positive,0
teachers chair bhi hilani hoti h ????????,neutral,0
My hundredth time watching it,positive,0
it was so much fun to watch this hehe,positive,0
if sir's teacher see this...they will be proud,positive,0
Funfact:- @arsh kalra ke comment ko pure comment se jyada like hai,neutral,0
"''Na Nashe Te Jodo Naam Mera
Iss Duniya Ka Na Main Vaasi''
1:57 please refrain yourself from mocking someone's religion",neutral,0
Abdul was Muslim who sacrificed his exam for everyone to pass the exam... And I am a Christian who is writing this... This is India..... Love all my Indians buddies... ??,neutral,0
Superb content and delivery enjoyed ??,positive,0
This is 2nd times ??,positive,0
unfunny and unrealistic tbh,negative,0
3 years 65 million ????,positive,0
3 years of this masterpiece ??????,positive,0
Who is watching on 3rd anniversary of this video,neutral,0
How many legends are watching this video right now April 2022 ??,neutral,0
What is obv ocb and quota ?,neutral,0
It's been 3 yrs but Still not bored.. watching it continuously till now,positive,0
Why they gone laugh for no reason so dumb yar??,negative,0
He is a storyteller not a comedian..,negative,0
No matter how many times you see it you caome back if you find it in recommended,neutral,0
Fun fact - everyone watched more than 10 times ????????????????,positive,0
Fun fact -This is not your 1 time watching this ????,positive,0
Please need more videos bassi ?????????????? @bassi,positive,0
"Anyone from ranchi and going to watch ,bass karr bassi...on 16 may ??????",positive,0
4 true 6 false write every answer false you will get 6 out of 10,neutral,0
I am also from meerut ??,neutral,0
https://youtu.be/OSUoOYxjg_8 New Video Out??,negative,0
I don't know how many time I watched this,positive,0
Bro sorry but I never understands your comedy,negative,0
I am watching 15th time,positive,0
I am here 3rd time ??,positive,0
"This is your more than 2 nd time, i know ????",positive,0
My 60 tim,positive,0
April 2022 onwards...,positive,0
*This Guy Exudes Such A Positive Energy That He Tends To Lift Everyone's Spirit ??*,positive,0
*Fun Fact : Everyone Found This Channel Randomly But Started Watching Him Regularly ??*,positive,0
"Hey you, yes you who is watching this, I'm asking you, 
Ever wondered Why there's so much suffering in this world? And Why do we die?

Suffering is because of Sin, once sin is ?? suffering will also be ??
This is the proof of sin in each one of us, check yourself out:
Ever Lied?
Ever Disrespected Parents?
Ever Got angry on people?(anger=murder)
Ever Stolen?
Ever Lusted after someone?(lust=adultery)

Because Everyone has sinned against God and became worthy of death(?Rom 6:23) but God being a Loving Father sent His only beloved Son for us on the Cross?? to be Sacrificed as a ransom for our sins(We committed crime, Jesus paid fine ?John 3:16). And now whoever believes and accepts Jesus as his Lord and Saviour, he/she is granted freedom from sin, Everlasting life, peace?, love? and joy?? and a relationship with the Eternal God. (?Acts 3:19)",neutral,0
Jab mm boor hota yeah wla video headphone ?? mm dekhta ho ????????????,positive,0
Watched this for the 15th times.. More to go ??,positive,0
Laughed non stop. Had to pause bcoz could not stop the laughter ... U r tooooo funny really enjoyed watching you .... ??,positive,0
"I can literally see guys shaking their desks, in front of my eyes..",neutral,0
See the no of views because he is a legend ??,positive,0
What does it mean by OCB?,neutral,0
It's neither my first view nor my last view ??????,neutral,0
Sach me apki comedy se to tention h khtm ho gyi??????????????,positive,0
Iam just imagining whole scenario.. ??????,neutral,0
#cachynnati roast all roasters,negative,0
Hit like if u came here after 2 years for the 1st time ( asli lejands ?? ??),positive,0
00:01 The intro sound refresh mind!!!!,positive,0
This is the 7rpth time I am watching this video,positive,0
Great content,positive,0
"This is gonna be and become all time favorite  with full real life kahaniya ?????

Maan gaya aap ko G ????",positive,0
Watching this video more than 10000 times......!!!   ????????,positive,0
Best comedian ????????,positive,0
Cant stop repeatedly watching n laughing after mood off??,positive,0
1st line awesome ??????,positive,0
ABDUL OP ??????,neutral,0
"Whole performance was awesome... Ham abdul ko dekh re, cheating kar ni re ??????????????????",positive,0
He is passout from my school only dewan public school,neutral,0
"How many you watched
I am watching this 19th times 
  And yours ????",positive,0
"Teachers table #yaartukamalhai??
#Lotsofloveform??????",neutral,0
13 times I watched this masterpiece,positive,0
Love from Bhola Bangladesh,positive,0
"Bhai hasi rukh nahi rahi ab tal??????
...bro pls make more videos cant wait...the best standup comedian",positive,0
The legend watching ??????,positive,0
Nt remembering now how many times,positive,0
Bhosdiwale comedian apne jokes me bhagwan ko bich me kyu late ho,negative,0
Believe me.....this Abdul's character suit on me????,neutral,0
You and Abhishek Upamanyu are the only ones who can make us laugh just by your body language and delivery. Wish you guys much more prosperity ahead.,positive,0
Legend watching not First time ??,positive,0
Defaming Hindu god by using your funny script is really not funny. Use our idols name for educating not defaming. Shiva wasn't a smoker He is a mediator. Rest content is good,negative,0
Fan fact this is not your first time watching this????,positive,0
Who is watching this video again and again ??,positive,0
Fun fact- I'm this video watching in library ????????????,neutral,0
I m watching this 9th time,positive,0
I don't know how many times am watching this video ??????,positive,0
I watch this again and again,positive,0
u cant stop watching this vedio yaar.,positive,0
"no communal jokes
no shaming
no insult
talent 100%",negative,0
Jokes are not even that funny,negative,0
The way u show disrespect nd making joke on shivji.is condemnable.....  Bhgvan aapko sadbuddhi de .. public ki hasi unki mentality show krti hai..,negative,0
"""Do bar to mai shiv ji ke sapne me a gya"" who are you little boy .
Nothing!!!!!!",negative,0
Meaning of OCB???,neutral,0
It is very funny,positive,0
I have seen this more than i have narrated my every break-up story .,positive,0
Here after 2years again??,positive,0
"At 10:40 when he said ""khasunga"", someone from the audience literally coughed",neutral,0
I come here on repeat and it's still funnier than before ????,positive,0
4 times comes here??,positive,0
Watching first time this episode but still can't able to stop my Laughing after third time.....abdul wala is epic and my name is also abdul but itna idea nahi tha ????????,positive,0
Are ye to mai every week dekhta hu bc mje hi khatm nai hote 2022??????????,positive,0
Watching this for 4th time??,positive,0
What a nice explanation of photosynthesis,positive,0
29th time ??,positive,0
6th time,positive,0
"I want a ""ABDUL"" in my clas lmao",positive,0
When I see the video I am  like subscribe button kaha he,positive,0
I watched this almost 5times,positive,0
Everything is fine but Don't make joke on God,negative,0
Pls new video,positive,0
"10th+ time I'm watching this in past 2 years 

Bassi Rocks",positive,0
8th time in this month,positive,0
I need to meet this abdul guy ????????,neutral,0
One of the best act   in standup ...,positive,0
This one is like an anti depression medicine for me.!!  I laugh out loud everytime I see this one. !!,positive,0
Wish I could understand what his jokes were but sadly there are no English subtitles.,negative,0
please,neutral,0
chandigarh aja please,positive,0
chandigarh aja please,positive,0
chandigarh aja please,positive,0
chandigarh aja please,positive,0
6 th time of watchingggggg!!,positive,0
I Just Love This Guy . You are GOAT of Standup Comedy.  Love From Pakistan,positive,0
Real stand up comedian ??,positive,0
It shows 63m can speak hindi,neutral,0
Same happened with me but in school,neutral,0
These is 10th time watching these,positive,0
4th time ??,positive,0
So many times I have seen this n every time I get the same laughter blast. Cheating n hostel both are my absolutely favourite...,positive,0
Don't know how much time I watched this video,positive,0
"Don't know may be i watched more funny stuff that's y his comedy is more likely to be a story telling not looking like a comedy, not a single laugh on my face",negative,0
"Wow really wow 
Has has k pet m dard ho gya really gajab",positive,0
"Bassi is best
Watch our videos too
Kuch bakchodiyaan",positive,0
Oh shit here we go again ??,neutral,0
"lots of love for you buddddy, from pakistan, great man",positive,0
Legend watch this just before the exam,neutral,0
Waiting for your next videos. We all love you. Please make such videos more frequently.,positive,0
??hard brother,neutral,0
"Please Help Me to Reach 1k Subscriber.
Thank you..",neutral,0
Superb ?? love all his shows,positive,0
Jab bhi stress hota hai to ye video dekh k mood fresh ho jata hai,positive,0
Its my 15th 16th time of watching,positive,0
"Was feeling a bit low. This video helped alot. Thank you BASSI BHAI.
LOVE YOU ????",positive,0
Slow life,neutral,0
Bakwas comedy,negative,0
